DeltaTime	StreamSample	HeadRotationX	HeadRotationY	HeadRotationZ	HeadSpeedX	HeadSpeedY	HeadSpeedZ	
0.0010226	2488804	0.9143987	0.02936571	-0.4034759	-0.01482723	0.02405888	-0.2479966	-0.2870218	 
0.0010626	2488805	0.9143998	0.0293662	-0.4034733	-0.01482917	0.04478516	-0.3020628	-0.2234232	 
0.0011925	2488806	0.9144011	0.02936754	-0.4034702	-0.01483016	-0.08172121	-0.3588699	-0.1663889	 
0.0034272	2488807	0.9144025	0.02936916	-0.4034668	-0.01482994	-0.1622557	-0.4134398	-0.05896852	 
0.0022712	2488812	0.914407	0.02938131	-0.4034562	-0.01482431	-0.1963216	-0.014517	-0.01407584	 
0.001749	2488815	0.9144043	0.02938026	-0.4034622	-0.01482464	0.08233353	0.3597795	0.03596496	 
0.0011407	2488818	0.9144014	0.0293736	-0.4034695	-0.01482411	0.2224871	0.2431077	0.1819131	 
0.0010251	2488820	0.9144003	0.02936967	-0.4034722	-0.01481948	0.07718322	0.1136582	0.3284031	 
0.0010656	2488821	0.9144004	0.02936723	-0.4034724	-0.01481712	0.1406163	0.009359727	0.3457857	 
0.001044	2488822	0.9144006	0.02936456	-0.4034722	-0.0148149	0.1703586	-0.03088196	0.3411781	 
0.001016	2488823	0.9144007	0.02936177	-0.4034722	-0.01481228	0.1646767	-0.009348308	0.3882346	 
0.0010382	2488824	0.9144009	0.02935833	-0.4034722	-0.01481008	0.2497899	-0.009221135	0.3737222	 
0.0011396	2488825	0.9144011	0.02935423	-0.403472	-0.01480859	0.3467035	-0.02593645	0.3319091	 
0.0020425	2488826	0.9144013	0.02934893	-0.4034719	-0.01480918	0.560846	-0.0114669	0.175479	 
0.0019017	2488828	0.9144021	0.02933582	-0.4034708	-0.01481569	0.8555257	-0.08575867	-0.1010306	 
0.0010197	2488831	0.9144047	0.02931919	-0.4034657	-0.01482667	0.4983529	-0.1813685	-0.08517857	 
0.0010637	2488832	0.9144053	0.02931692	-0.4034644	-0.01482761	0.274482	-0.152859	0.003006594	 
0.0011024	2488833	0.9144061	0.0293161	-0.4034628	-0.01482709	0.0634789	-0.1981501	0.08396178	 
0.0010364	2488835	0.9144078	0.02931658	-0.403459	-0.01482495	-0.1313186	-0.2266512	0.1134347	 
0.0010404	2488836	0.9144084	0.02931841	-0.4034575	-0.01482262	-0.2830907	-0.1884173	0.1494146	 
0.0013132	2488837	0.9144089	0.02932178	-0.4034563	-0.01481943	-0.4764831	-0.157156	0.1680524	 
0.0010251	2488839	0.9144096	0.02932938	-0.4034543	-0.01481302	-0.5673713	-0.107339	0.1560268	 
0.0011618	2488840	0.9144096	0.02933369	-0.4034542	-0.01480979	-0.577467	-0.028342	0.133171	 
0.0014602	2488841	0.9144094	0.02933813	-0.4034545	-0.0148064	-0.597266	0.01615912	0.1441985	 
0.0030921	2488842	0.914409	0.02934209	-0.4034552	-0.01480385	-0.5144504	0.07611461	0.08295168	 
0.0028842	2488846	0.9144038	0.02935819	-0.4034663	-0.01479093	-0.5998145	0.3907575	0.1378316	 
0.0020228	2488850	0.9143984	0.02938413	-0.4034769	-0.0147786	-0.7668587	0.1883114	-0.06390929	 
0.0011078	2488853	0.9143972	0.02939887	-0.403479	-0.01477265	-0.5142918	0.04431964	0.06393985	 
0.0033288	2488854	0.9143972	0.02940021	-0.4034788	-0.01477125	-0.1965194	-0.02812657	0.08080754	 
0.0010338	2488859	0.9144001	0.02938292	-0.4034736	-0.01477019	0.5274349	-0.1444242	0.1954924	 
0.0012979	2488860	0.9144007	0.02937693	-0.4034726	-0.01477125	0.6531982	-0.1153256	0.1564322	 
0.0010266	2488862	0.9144012	0.02936612	-0.4034721	-0.01477449	0.6016228	-0.00338078	0.04113292	 
0.0010309	2488863	0.9144014	0.02936158	-0.403472	-0.01477693	0.5658641	0.007090727	-0.04407559	 
0.0011731	2488864	0.9144014	0.0293577	-0.4034721	-0.01477963	0.5103115	0.01912193	-0.09841375	 
0.001031	2488867	0.9144027	0.02935166	-0.4034695	-0.01478598	0.2598393	-0.2244282	-0.1395577	 
0.0011968	2488868	0.9144039	0.02935005	-0.4034668	-0.01478849	0.281364	-0.3191403	-0.1875647	 
0.0031511	2488869	0.9144052	0.02934936	-0.4034636	-0.01479043	0.1651257	-0.3693383	-0.1725324	 
0.0016866	2488873	0.9144134	0.02934873	-0.4034453	-0.01478906	0.05006118	-0.6283904	0.1291597	 
0.002234	2488874	0.9144155	0.02934744	-0.4034405	-0.01478729	0.06596899	-0.5729925	0.2243747	 
0.0018945	2488877	0.9144192	0.02933842	-0.403433	-0.01478253	0.3203739	-0.09126073	0.3314899	 
0.0012669	2488879	0.9144176	0.02933285	-0.4034374	-0.0147778	0.1210467	0.3586158	0.3350437	 
0.0024546	2488881	0.9144138	0.02932918	-0.4034464	-0.01477484	0.09117959	0.5801185	0.2044739	 
0.0013526	2488885	0.9144045	0.02932858	-0.4034674	-0.01477519	0.07482044	0.574807	-0.1373381	 
0.0019138	2488886	0.9144025	0.02932874	-0.4034718	-0.01477625	0.01794486	0.5402361	-0.1030629	 
0.0010575	2488888	0.9143994	0.02932991	-0.4034788	-0.01477702	-0.04095885	0.3705404	-0.03795636	 
0.0030217	2488889	0.9143984	0.0293292	-0.4034811	-0.01477822	0.118454	0.2850868	-0.08397408	 
0.0010874	2488892	0.9143955	0.02932826	-0.4034875	-0.01478073	0.05330694	0.2318253	-0.04160839	 
0.0010295	2488894	0.9143944	0.02932777	-0.4034899	-0.01478244	0.01242483	0.1364818	-0.04004695	 
0.0010451	2488895	0.914394	0.0293288	-0.4034909	-0.01478192	-0.128676	0.1078732	0.009542131	 
0.0029374	2488896	0.9143938	0.02933066	-0.4034913	-0.01478062	-0.2465261	0.04510354	0.04896025	 
0.0010284	2488899	0.914394	0.02933623	-0.4034902	-0.01478386	0.04773394	-0.06805478	-0.3791568	 
0.0010371	2488900	0.9143945	0.02933668	-0.4034889	-0.01478828	0.1547819	-0.1359927	-0.468356	 
0.0021815	2488901	0.9143953	0.02933642	-0.4034869	-0.01479412	0.2912194	-0.2165696	-0.5810848	 
0.0010203	2488905	0.9144003	0.02933425	-0.403475	-0.01481263	0.2064914	-0.4207883	-0.3522611	 
0.0010317	2488906	0.9144018	0.0293349	-0.4034715	-0.01481508	0.05319458	-0.4042618	-0.2842506	 
0.0010768	2488907	0.9144029	0.02933638	-0.403469	-0.01481674	-0.06812306	-0.3001498	-0.2390934	 
0.001024	2488908	0.9144037	0.02933886	-0.403467	-0.0148169	-0.2360131	-0.2399279	-0.1310918	 
0.0010441	2488909	0.9144044	0.02934149	-0.4034652	-0.01481581	-0.3078604	-0.2254704	-0.01262946	 
0.0019911	2488910	0.9144049	0.02934462	-0.4034639	-0.0148133	-0.4225928	-0.1622971	0.1114288	 
0.0010097	2488913	0.9144048	0.02935651	-0.4034638	-0.01479853	-0.7046599	0.03146154	0.382224	 
0.0010295	2488914	0.9144045	0.02936104	-0.4034645	-0.01479259	-0.7209794	0.05445955	0.3975486	 
0.0010874	2488915	0.914404	0.02936528	-0.4034654	-0.01478672	-0.6903129	0.08918823	0.404862	 
0.0010244	2488916	0.9144034	0.02936933	-0.4034666	-0.01478069	-0.6784909	0.1216712	0.4298614	 
0.0010192	2488917	0.914403	0.02937231	-0.4034675	-0.01477528	-0.5424987	0.08522997	0.4146429	 
0.001039	2488918	0.9144028	0.02937462	-0.4034681	-0.01477105	-0.4222337	0.05291966	0.3243247	 
0.0015075	2488919	0.9144025	0.02937572	-0.4034688	-0.01476802	-0.2466996	0.06620892	0.2573453	 
0.0011123	2488921	0.9144019	0.02937598	-0.4034701	-0.01476658	0.06450599	0.06901856	-0.01551233	 
0.001401	2488923	0.9144018	0.02937101	-0.4034705	-0.01477356	0.4869194	0.04312944	-0.2717123	 
0.0011437	2488924	0.9144014	0.02936808	-0.4034714	-0.01477802	0.4897094	0.1293804	-0.316239	 
0.0010258	2488926	0.9144002	0.0293595	-0.4034744	-0.01479003	0.778832	0.2304055	-0.4286143	 
0.0010932	2488927	0.9143993	0.02935327	-0.4034767	-0.014797	0.9292261	0.296233	-0.4188997	 
0.0034863	2488928	0.9143981	0.02934661	-0.4034794	-0.0148037	0.9597055	0.3597364	-0.3707857	 
0.0034742	2488932	0.914396	0.02931694	-0.4034857	-0.01482669	0.8797851	0.05806364	-0.1519035	 
0.0010167	2488935	0.9143983	0.02930082	-0.4034814	-0.01483269	0.5888482	-0.2748594	0.06129323	 
0.0010386	2488937	0.9144012	0.02929268	-0.4034752	-0.01483695	0.4383017	-0.3823108	-0.05171592	 
0.0010558	2488938	0.9144028	0.02929077	-0.4034717	-0.0148391	0.2979557	-0.4122033	-0.1393967	 
0.0010798	2488939	0.9144043	0.02928987	-0.4034682	-0.01484097	0.1848762	-0.4159555	-0.1572801	 
0.00104	2488941	0.9144065	0.02929466	-0.4034629	-0.01484207	-0.3933398	-0.2725304	-0.1410698	 
0.0010561	2488942	0.9144073	0.02930076	-0.4034608	-0.01484014	-0.6936982	-0.2494961	-0.08216343	 
0.0011326	2488943	0.9144079	0.02930859	-0.4034588	-0.01483697	-0.9228263	-0.2570218	-0.03369628	 
0.0014226	2488944	0.9144085	0.02931715	-0.403457	-0.01483328	-1.019626	-0.2378723	-0.01310315	 
0.0016972	2488945	0.914409	0.02932597	-0.4034555	-0.01482794	-1.120709	-0.1968871	0.1416794	 
0.0041087	2488947	0.9144101	0.02934027	-0.4034524	-0.0148187	-0.8100069	-0.2264034	0.1120709	 
0.0021859	2488952	0.9144113	0.02936007	-0.4034484	-0.0148111	-0.2069013	-0.02540871	-0.1184531	 
0.0039549	2488955	0.9144107	0.0293673	-0.4034493	-0.01480778	-0.3768781	0.0345489	0.01873746	 
0.0010251	2488960	0.9144056	0.02938176	-0.4034599	-0.0148026	-0.2306338	0.3917937	0.01008599	 
0.0010287	2488961	0.9144043	0.02938249	-0.4034629	-0.01480156	-0.1283808	0.3509848	0.07922392	 
0.0014008	2488962	0.9144034	0.02938222	-0.4034651	-0.01480011	-0.04393169	0.2653981	0.1636873	 
0.0010233	2488964	0.9144028	0.02938074	-0.4034666	-0.01479701	0.07068176	0.01459221	0.1786249	 
0.0010499	2488965	0.914403	0.02937955	-0.4034662	-0.01479573	0.06512302	-0.05304229	0.1806101	 
0.0012001	2488966	0.9144033	0.02937812	-0.4034659	-0.01479467	0.0975765	-0.03822318	0.1691884	 
0.0010419	2488968	0.9144037	0.02937419	-0.4034653	-0.0147933	0.2210792	-0.05043272	0.1259864	 
0.0016228	2488969	0.9144039	0.02937189	-0.403465	-0.01479336	0.2347231	-0.03357447	0.09533733	 
0.0024498	2488971	0.9144036	0.02936748	-0.4034659	-0.0147934	0.1767415	0.08700053	0.09176701	 
0.0010557	2488973	0.914403	0.0293659	-0.4034675	-0.01479378	0.01997744	0.1019744	0.003840503	 
0.0030232	2488975	0.9144017	0.02936675	-0.4034704	-0.01479348	-0.02763615	0.1905965	0.0143751	 
0.0010634	2488980	0.9144006	0.02935452	-0.4034734	-0.01479889	0.3786577	0.006103024	-0.005294988	 
0.0010123	2488981	0.9144011	0.02935079	-0.4034727	-0.01480065	0.4563183	-0.07431605	-0.01248022	 
0.0036263	2488982	0.9144016	0.02934663	-0.4034717	-0.01480188	0.4761149	-0.1129529	0.05838701	 
0.0034191	2488986	0.914402	0.0293364	-0.4034715	-0.01480175	0.1375539	0.06187943	0.05032352	 
0.0010506	2488990	0.9144008	0.02934881	-0.4034736	-0.0147953	-0.6133061	0.0167748	0.01363755	 
0.0010401	2488991	0.9144004	0.02935533	-0.4034742	-0.01479248	-0.782944	0.04666762	-0.004781492	 
0.0010335	2488992	0.9143997	0.02936237	-0.4034753	-0.01478898	-0.8672882	0.1174098	0.04201732	 
0.0011421	2488993	0.914399	0.02936863	-0.4034765	-0.01478579	-0.77585	0.1411238	0.04623326	 
0.0034586	2488994	0.9143983	0.02937293	-0.403478	-0.01478336	-0.5458512	0.1661675	0.05654644	 
0.0014649	2488998	0.9143944	0.02938793	-0.403486	-0.0147778	-0.312803	0.202226	-0.1235217	 
0.0019889	2488999	0.9143936	0.02939036	-0.4034874	-0.01477838	-0.2232594	0.182061	-0.16279	 
0.0024436	2489002	0.9143925	0.02939126	-0.4034899	-0.01478149	0.1519113	0.004633654	-0.1107762	 
0.0010305	2489007	0.9143982	0.02937782	-0.4034776	-0.01478934	0.5376723	-0.4981667	-0.02701448	 
0.0011936	2489008	0.9144003	0.02937366	-0.403473	-0.01479127	0.5180436	-0.5347788	-0.02035041	 
0.001024	2489010	0.914405	0.02936552	-0.4034628	-0.01479622	0.5250579	-0.6431843	-0.09392729	 
0.0010353	2489011	0.9144076	0.02936138	-0.4034571	-0.0147995	0.5793974	-0.6665936	-0.1605466	 
0.0016567	2489012	0.9144099	0.02935735	-0.4034522	-0.0148016	0.5142639	-0.5850074	-0.0444498	 
0.0032427	2489014	0.9144127	0.02935065	-0.4034461	-0.01480218	0.3064064	-0.2871616	0.1484259	 
0.0032587	2489018	0.9144121	0.02934511	-0.403448	-0.01480016	-0.06697708	0.2142648	0.08927132	 
0.0015816	2489021	0.914409	0.02935041	-0.4034547	-0.01479979	-0.3042844	0.313487	-0.1284192	 
0.0023193	2489022	0.9144075	0.02935522	-0.4034577	-0.01479996	-0.4859941	0.3704335	-0.2224357	 
0.001004	2489026	0.9144006	0.02937921	-0.4034718	-0.01479271	-0.9727495	0.4106509	0.22494	 
0.0010506	2489027	0.9143993	0.02938586	-0.4034746	-0.01478691	-0.9349167	0.3147498	0.2952799	 
0.0010167	2489028	0.9143983	0.02939167	-0.4034768	-0.01478166	-0.8245615	0.2386033	0.27501	 
0.0010729	2489029	0.9143974	0.02939607	-0.4034786	-0.0147769	-0.6594926	0.1992728	0.288572	 
0.001013	2489030	0.9143967	0.02939968	-0.4034801	-0.01477235	-0.5691381	0.1584011	0.300513	 
0.0010324	2489031	0.9143963	0.02940081	-0.4034808	-0.01476966	-0.2354665	0.0775085	0.2231193	 
0.0011531	2489032	0.9143964	0.02940029	-0.4034808	-0.01476809	-0.01738115	-0.01029006	0.1799122	 
0.0029505	2489033	0.9143968	0.02939849	-0.4034801	-0.01476706	0.1373705	-0.07900588	0.182466	 
0.002533	2489038	0.9144022	0.02938153	-0.4034693	-0.01476347	0.3844885	-0.2679639	0.1095074	 
0.0010065	2489041	0.9144052	0.02936888	-0.4034629	-0.01477419	0.6912112	-0.2519378	-0.298532	 
0.0010248	2489042	0.9144062	0.02936458	-0.4034607	-0.01477929	0.6658708	-0.2429349	-0.3268292	 
0.0010394	2489043	0.9144074	0.0293601	-0.4034581	-0.01478402	0.6688595	-0.2953348	-0.283397	 
0.0011833	2489044	0.9144089	0.02935621	-0.4034548	-0.01478877	0.6128845	-0.3757166	-0.3136584	 
0.0011819	2489045	0.9144105	0.02935293	-0.4034514	-0.01479325	0.5390314	-0.3925074	-0.3136424	 
0.0023912	2489046	0.9144118	0.02935122	-0.4034484	-0.01479679	0.337945	-0.3423178	-0.2872123	 
0.0010178	2489049	0.9144132	0.02935147	-0.403445	-0.01480424	0.004591581	0.005435899	-0.2111833	 
0.0010412	2489050	0.9144123	0.02935372	-0.4034469	-0.01480491	-0.2025264	0.2298558	-0.1622645	 
0.0010334	2489051	0.9144107	0.02935655	-0.4034504	-0.01480466	-0.3062114	0.4220683	-0.09205027	 
0.001439	2489052	0.9144086	0.02935939	-0.4034548	-0.01480446	-0.3083857	0.526652	-0.09549548	 
0.0015185	2489053	0.9144062	0.02936169	-0.4034599	-0.01480464	-0.238809	0.6144874	-0.107037	 
0.0015528	2489054	0.9144037	0.02936403	-0.4034656	-0.01480463	-0.2541054	0.681902	-0.08849496	 
0.0018507	2489057	0.9143975	0.02937214	-0.4034792	-0.01480114	-0.2759501	0.3803538	0.03012364	 
0.0039122	2489060	0.9143957	0.02937404	-0.4034831	-0.01479927	0.02502609	0.0535314	0.04669774	 
0.0010211	2489065	0.9143984	0.02936136	-0.4034779	-0.01480093	0.2555904	-0.2122361	0.1296711	 
0.0010404	2489066	0.9143994	0.0293597	-0.4034756	-0.01480058	0.1594438	-0.2767792	0.1032281	 
0.0010422	2489067	0.9144005	0.02935969	-0.4034734	-0.01479915	-0.05586479	-0.2753018	0.138834	 
0.0029878	2489068	0.9144015	0.02936048	-0.4034711	-0.01479738	-0.1506915	-0.2860854	0.1370274	 
0.0011385	2489070	0.9144036	0.02936422	-0.4034663	-0.01479287	-0.3074852	-0.2774837	0.1233808	 
0.0010225	2489072	0.9144041	0.02936988	-0.4034649	-0.01478827	-0.3766142	-0.0366523	0.06900204	 
0.0025046	2489073	0.914404	0.02937184	-0.403465	-0.01478675	-0.2653977	0.003704529	0.06608682	 
0.0010014	2489076	0.9144045	0.02937827	-0.4034637	-0.01477598	-0.4427851	-0.1119567	0.3713852	 
0.0010153	2489077	0.9144053	0.02938076	-0.403462	-0.01477033	-0.4958783	-0.2216618	0.4537701	 
0.0010477	2489078	0.9144064	0.02938277	-0.4034595	-0.01476569	-0.4007686	-0.3185905	0.3715381	 
0.0010977	2489079	0.9144076	0.0293846	-0.4034568	-0.01476201	-0.3388375	-0.336422	0.2825099	 
0.0010035	2489080	0.9144087	0.02938592	-0.4034544	-0.01475954	-0.2354311	-0.3092146	0.183972	 
0.0010189	2489081	0.9144096	0.02938668	-0.4034522	-0.01475818	-0.1299059	-0.2648026	0.09687112	 
0.0010386	2489082	0.9144105	0.02938582	-0.4034503	-0.01475858	0.1105664	-0.2217828	-0.006479254	 
0.0010802	2489083	0.914411	0.02938465	-0.4034492	-0.01475944	0.1582962	-0.1336738	-0.03720022	 
0.0010506	2489084	0.914411	0.02938333	-0.4034491	-0.01476043	0.1776143	-0.001387639	-0.04087166	 
0.0010965	2489085	0.9144107	0.02938202	-0.4034499	-0.01476141	0.1733928	0.09372779	-0.03915884	 
0.0015509	2489087	0.9144099	0.02937842	-0.4034519	-0.01476455	0.2423866	0.1506696	-0.08018313	 
0.0031001	2489088	0.9144091	0.02937681	-0.4034537	-0.01476615	0.2279866	0.2229306	-0.08528009	 
0.0010875	2489092	0.9144047	0.0293693	-0.4034639	-0.01477803	0.3555849	0.330916	-0.2546587	 
0.0018554	2489093	0.9144035	0.02936816	-0.4034665	-0.01478116	0.2453258	0.3241088	-0.2575544	 
0.0010386	2489095	0.9144016	0.02936662	-0.4034708	-0.01478655	0.1726801	0.2527218	-0.2060314	 
0.0028816	2489096	0.9144008	0.02936509	-0.4034727	-0.01478836	0.229164	0.2389101	-0.1099791	 
0.0031825	2489099	0.9143988	0.02936194	-0.4034773	-0.01478912	0.09903658	0.1343251	0.05318604	 
0.0010929	2489103	0.9143986	0.02936299	-0.4034778	-0.01478616	-0.09316745	-0.1605973	-0.002988008	 
0.0010521	2489105	0.9144003	0.02936342	-0.4034739	-0.0147868	-0.01562081	-0.2284157	-0.03355885	 
0.0011994	2489106	0.9144011	0.02936434	-0.4034722	-0.01478571	-0.1364757	-0.2093895	0.06409403	 
0.0011509	2489107	0.9144018	0.02936565	-0.4034705	-0.01478403	-0.2009764	-0.2091224	0.1068062	 
0.002901	2489108	0.9144024	0.02936705	-0.4034691	-0.01478169	-0.2404709	-0.1807991	0.1695597	 
0.0035924	2489111	0.9144029	0.02937289	-0.4034678	-0.01477465	-0.2365436	-0.06872492	0.07727498	 
0.0023619	2489115	0.9144056	0.02937576	-0.4034612	-0.01477885	0.06922586	-0.2338839	-0.2436608	 
0.0015521	2489117	0.9144067	0.02937638	-0.4034585	-0.0147852	0.07546703	-0.1014972	-0.3719053	 
0.001214	2489119	0.9144062	0.02938153	-0.4034591	-0.01479058	-0.1845555	0.05673488	-0.3951831	 
0.0027	2489120	0.9144061	0.0293844	-0.4034591	-0.0147932	-0.1734321	0.01644396	-0.3905732	 
0.0015353	2489123	0.9144071	0.0293884	-0.4034561	-0.01480026	-0.04668387	-0.1723842	-0.1691628	 
0.0010145	2489124	0.914408	0.02938862	-0.4034542	-0.01479975	-0.03896179	-0.2338308	0.03626509	 
0.0012913	2489125	0.9144089	0.02938861	-0.4034521	-0.0147981	-0.06569978	-0.2544268	0.1609134	 
0.0013788	2489127	0.9144105	0.0293896	-0.4034488	-0.01479104	-0.2040281	-0.2041077	0.3633767	 
0.0018336	2489128	0.9144112	0.02938977	-0.4034473	-0.01478725	-0.1801829	-0.1949067	0.3702799	 
0.0023594	2489131	0.9144109	0.02938813	-0.4034484	-0.01477594	-0.1667657	0.1869659	0.5028129	 
0.0010259	2489136	0.9144073	0.02938644	-0.4034575	-0.01475789	-0.0767815	0.08077126	0.2639498	 
0.0010407	2489137	0.9144074	0.02938561	-0.4034574	-0.0147573	0.05778242	-0.01449991	0.09576112	 
0.0019033	2489138	0.9144076	0.02938474	-0.403457	-0.01475813	0.126231	-0.04983473	-0.0458718	 
0.0010302	2489140	0.914408	0.02938194	-0.403456	-0.01476219	0.2647631	-0.05706235	-0.1664226	 
0.0014525	2489141	0.9144084	0.02937879	-0.4034552	-0.01476592	0.4843594	-0.08073456	-0.2371185	 
0.0015064	2489144	0.9144096	0.02936672	-0.4034528	-0.01478168	0.7293357	-0.06193772	-0.4829532	 
0.0030913	2489147	0.9144092	0.02935696	-0.4034535	-0.01480955	0.6310666	0.1664104	-0.8587381	 
0.0020517	2489150	0.9144073	0.02935686	-0.403457	-0.01483266	0.2091361	0.1193007	-0.6793664	 
0.0012618	2489152	0.9144065	0.02936148	-0.4034581	-0.01483927	-0.1876311	0.06318053	-0.3419665	 
0.0014306	2489153	0.9144065	0.02936407	-0.403458	-0.01484015	-0.2209454	-0.01755554	-0.2035889	 
0.0033539	2489154	0.9144067	0.0293661	-0.4034573	-0.01484032	-0.1954454	-0.07362438	-0.1096984	 
0.00102	2489159	0.9144077	0.02937046	-0.4034553	-0.01482169	-0.3801765	0.01515119	0.6383155	 
0.0010422	2489160	0.9144071	0.02937238	-0.4034569	-0.01481415	-0.5324045	0.1593818	0.6775397	 
0.0010922	2489161	0.9144061	0.02937453	-0.4034594	-0.01480656	-0.5612718	0.2744229	0.6743957	 
0.001013	2489162	0.9144046	0.02937713	-0.4034626	-0.01479985	-0.5685763	0.3580898	0.5670658	 
0.0010204	2489163	0.9144029	0.02937935	-0.4034667	-0.01479424	-0.4845285	0.4609636	0.4757662	 
0.00104	2489164	0.9144008	0.02938211	-0.4034714	-0.01478883	-0.5324001	0.5468752	0.4335361	 
0.0015353	2489165	0.9143985	0.02938537	-0.4034765	-0.01478354	-0.5790108	0.5941747	0.4007006	 
0.0010273	2489167	0.9143939	0.02939172	-0.4034868	-0.01477626	-0.4688272	0.6042881	0.2006843	 
0.0010436	2489168	0.9143914	0.0293953	-0.4034922	-0.01477374	-0.4892442	0.6475784	0.1083913	 
0.0010696	2489169	0.9143888	0.02939858	-0.4034981	-0.0147714	-0.4513591	0.6882933	0.1038768	 
0.0010269	2489170	0.9143864	0.02940112	-0.4035034	-0.01476997	-0.3357539	0.6376863	0.04433865	 
0.0011568	2489171	0.9143842	0.02940226	-0.4035081	-0.01476951	-0.1502998	0.566177	0.007351874	 
0.0011341	2489173	0.9143809	0.02940547	-0.4035155	-0.014768	-0.2493508	0.3903813	0.008949203	 
0.0010197	2489175	0.9143803	0.02940832	-0.4035168	-0.01476949	-0.03943244	-0.04369664	-0.1777174	 
0.0010455	2489176	0.9143811	0.02940929	-0.4035147	-0.01477179	0.01163309	-0.2494159	-0.2800722	 
0.0015517	2489177	0.9143826	0.02940966	-0.4035112	-0.01477427	0.08356149	-0.4093595	-0.2750674	 
0.0029578	2489178	0.9143847	0.02940867	-0.4035064	-0.01477729	0.247905	-0.5623236	-0.271729	 
0.0010211	2489182	0.9143926	0.02939653	-0.403489	-0.01478812	0.4170561	-0.3589383	-0.01958206	 
0.0010302	2489183	0.9143938	0.02939243	-0.4034865	-0.01478927	0.4718557	-0.2914609	0.05985214	 
0.0010532	2489184	0.9143948	0.0293877	-0.4034845	-0.01479015	0.5207716	-0.2363435	0.1165693	 
0.0010699	2489185	0.9143955	0.02938361	-0.4034832	-0.01478987	0.4034627	-0.158961	0.2072193	 
0.0010167	2489186	0.9143962	0.02937999	-0.4034821	-0.01478899	0.3296091	-0.1398889	0.2462911	 
0.0010295	2489187	0.9143969	0.0293771	-0.4034807	-0.01478739	0.2243944	-0.1747437	0.2860599	 
0.001066	2489188	0.9143977	0.02937475	-0.4034792	-0.01478557	0.160125	-0.1807943	0.2842145	 
0.0021049	2489189	0.9143983	0.02937333	-0.4034781	-0.01478232	0.00195108	-0.1507282	0.3865348	 
0.0010802	2489191	0.9143991	0.02937346	-0.4034764	-0.01477453	-0.2379973	-0.117064	0.3719307	 
0.0010313	2489193	0.9143996	0.02937689	-0.4034751	-0.01477061	-0.19088	-0.07165655	-0.002983592	 
0.001016	2489194	0.9143998	0.02937755	-0.4034746	-0.01477204	-0.001428093	-0.04748023	-0.1745194	 
0.0020304	2489195	0.9144001	0.02937791	-0.4034738	-0.01477434	0.06770355	-0.08767651	-0.2489834	 
0.0010051	2489198	0.9144015	0.02937985	-0.40347	-0.01478709	0.05563555	-0.1319841	-0.540678	 
0.0010429	2489199	0.914402	0.02938222	-0.4034685	-0.01479175	-0.0271994	-0.1553919	-0.5771616	 
0.0011363	2489200	0.9144028	0.0293839	-0.4034665	-0.01479688	0.06438739	-0.2218104	-0.5955758	 
0.0037984	2489201	0.9144036	0.02938567	-0.4034642	-0.01480114	0.01732268	-0.2574948	-0.5131103	 
0.0023354	2489205	0.914408	0.02938983	-0.4034539	-0.01480974	0.1084855	-0.3191589	-0.2128027	 
0.0012913	2489207	0.9144094	0.02938524	-0.4034507	-0.01481318	0.3518851	-0.132605	-0.02889543	 
0.0015498	2489209	0.9144101	0.02937475	-0.4034497	-0.01481787	0.6924946	-0.02507934	0.001169993	 
0.0010503	2489211	0.91441	0.02936384	-0.4034506	-0.01482129	0.5598178	0.08043887	0.1103407	 
0.0010455	2489212	0.91441	0.02935903	-0.4034511	-0.01482148	0.492209	0.05204816	0.1960264	 
0.001023	2489214	0.9144099	0.02935191	-0.4034518	-0.01481989	0.2632668	0.05872955	0.2690524	 
0.0010386	2489215	0.9144095	0.02935091	-0.4034531	-0.01481676	-0.04181487	0.1399574	0.3623181	 
0.0014386	2489216	0.9144086	0.02935134	-0.403455	-0.01481227	-0.2488648	0.2187982	0.4372511	 
0.001454	2489217	0.9144076	0.02935255	-0.4034574	-0.01480725	-0.3507427	0.2645975	0.4580913	 
0.0011968	2489219	0.9144048	0.02935686	-0.4034639	-0.01479606	-0.5326089	0.4075146	0.4590389	 
0.0020155	2489222	0.9144006	0.02936712	-0.4034733	-0.01478086	-0.6966941	0.3200047	0.3276512	 
0.0032088	2489225	0.9143978	0.02938399	-0.403479	-0.0147651	-0.7340335	0.1170398	0.2103572	 
0.0017015	2489228	0.9143957	0.02939953	-0.4034828	-0.01475611	-0.6556633	0.1883256	0.0280295	 
0.0013898	2489230	0.9143948	0.02940901	-0.4034843	-0.01475486	-0.4420496	0.04977749	-0.1991087	 
0.0010244	2489233	0.9143944	0.02941921	-0.4034844	-0.01475484	-0.2811754	-0.01755999	-0.1247304	 
0.001016	2489234	0.9143946	0.02942024	-0.403484	-0.01475555	-0.07033238	-0.05145345	-0.1185859	 
0.0011619	2489235	0.9143948	0.02942003	-0.4034833	-0.01475709	0.09045032	-0.0722738	-0.1469131	 
0.0015228	2489236	0.9143952	0.02941845	-0.4034825	-0.01475885	0.2402952	-0.0963789	-0.1087704	 
0.0012457	2489237	0.914396	0.02941596	-0.4034806	-0.01476115	0.3585434	-0.207621	-0.1251851	 
0.001133	2489238	0.9143974	0.02941292	-0.4034777	-0.01476389	0.4366414	-0.3444033	-0.1480729	 
