DeltaTime	StreamSample	HeadRotationX	HeadRotationY	HeadRotationZ	HeadSpeedX	HeadSpeedY	HeadSpeedZ	
0.0011502	2457869	0.9143758	0.02933293	-0.40353	-0.01483019	-0.1333534	-0.1970522	-0.1953242	 
0.0010236	2457871	0.9143767	0.02933599	-0.4035277	-0.01483244	-0.07677367	-0.1282293	-0.1895154	 
0.0010357	2457873	0.9143767	0.02933967	-0.4035275	-0.0148338	-0.21839	0.03482833	-0.1346953	 
0.0010517	2457874	0.9143766	0.02934194	-0.4035277	-0.01483347	-0.2430093	0.02104612	-0.06746148	 
0.00417	2457875	0.9143767	0.0293441	-0.4035271	-0.01483337	-0.2207228	-0.07194095	-0.08704188	 
0.0023937	2457879	0.9143801	0.02934986	-0.4035192	-0.01482683	-0.3359871	-0.3890548	0.2783652	 
0.0012811	2457881	0.9143835	0.02935441	-0.4035115	-0.01481717	-0.4825759	-0.4866054	0.3715352	 
0.0010269	2457883	0.9143867	0.0293602	-0.4035041	-0.01481021	-0.3964679	-0.4538074	0.1380753	 
0.0010783	2457884	0.9143881	0.02936216	-0.403501	-0.01480884	-0.2474224	-0.3770082	0.04267803	 
0.0014839	2457886	0.914389	0.02936575	-0.4034988	-0.0148056	-0.292291	-0.04971176	0.1309172	 
0.001001	2457887	0.9143885	0.0293682	-0.4034997	-0.01480275	-0.3749602	0.09939779	0.1796934	 
0.0019852	2457888	0.9143875	0.02937198	-0.4035019	-0.01480004	-0.5086859	0.2510628	0.1105421	 
0.0032835	2457891	0.9143812	0.02938941	-0.4035152	-0.01479287	-0.6679118	0.5999075	-0.01304925	 
0.0030643	2457895	0.9143721	0.02939845	-0.4035352	-0.01478745	-0.1548059	0.5718074	0.1429213	 
0.0010251	2457899	0.9143653	0.02938403	-0.4035518	-0.01478542	0.5498142	0.5490139	0.259941	 
0.0010404	2457900	0.9143636	0.02937817	-0.4035562	-0.0147851	0.56142	0.5337631	0.304395	 
0.0010539	2457901	0.914362	0.02937264	-0.4035603	-0.01478529	0.5534264	0.4879412	0.2364189	 
0.0013226	2457902	0.9143605	0.02936825	-0.403564	-0.01478515	0.4244275	0.4451445	0.218741	 
0.0019915	2457903	0.9143592	0.0293648	-0.403567	-0.01478487	0.3255441	0.3658198	0.1894997	 
0.0018306	2457906	0.9143588	0.02935511	-0.4035685	-0.01478764	0.3249817	-0.07989281	-0.02206685	 
0.0020512	2457908	0.9143613	0.02935331	-0.403563	-0.01478981	0.06637715	-0.4112939	-0.06439155	 
0.0010214	2457911	0.9143671	0.02935839	-0.4035497	-0.01478394	-0.3744839	-0.5192851	0.2016625	 
0.00104	2457912	0.9143687	0.02936143	-0.4035459	-0.01478046	-0.4486883	-0.4780507	0.205955	 
0.0010941	2457913	0.9143704	0.02936383	-0.4035422	-0.01477784	-0.3459751	-0.45853	0.1475379	 
0.0010028	2457914	0.9143717	0.02936627	-0.4035389	-0.01477544	-0.34252	-0.3959196	0.1243855	 
0.0010266	2457915	0.9143727	0.02936795	-0.4035365	-0.01477374	-0.2371904	-0.2981775	0.09016645	 
0.0010477	2457916	0.9143736	0.02936917	-0.4035346	-0.01477223	-0.1839402	-0.2412137	0.09322713	 
0.0012395	2457917	0.9143743	0.02936978	-0.403533	-0.01477189	-0.07237292	-0.1873367	0.003151116	 
0.0010237	2457919	0.9143742	0.02937119	-0.403533	-0.01477332	-0.03485358	0.07526127	-0.1303955	 
0.0010404	2457920	0.9143735	0.02937247	-0.4035345	-0.01477465	-0.07458088	0.1843418	-0.1865935	 
0.0010601	2457921	0.9143727	0.02937227	-0.4035361	-0.01477757	0.1441163	0.2105839	-0.2805468	 
0.0040066	2457922	0.914372	0.02937078	-0.4035376	-0.01478158	0.3229318	0.1912118	-0.3336294	 
0.0018613	2457926	0.9143702	0.02936037	-0.403542	-0.01479476	0.4607491	0.08302566	-0.08706877	 
0.0014339	2457928	0.9143699	0.0293513	-0.4035433	-0.01479741	0.4784647	0.07995657	0.119579	 
0.0021271	2457930	0.9143704	0.02934201	-0.4035428	-0.01479839	0.4799435	-0.0707321	0.1734651	 
0.0012409	2457932	0.9143716	0.02933511	-0.4035408	-0.01479657	0.225701	-0.1305421	0.2532628	 
0.00107	2457934	0.9143732	0.02933209	-0.4035373	-0.01479374	0.04702933	-0.2478363	0.1584539	 
0.0010185	2457935	0.9143743	0.02933166	-0.4035349	-0.01479318	0.02556317	-0.2888128	0.06991644	 
0.001043	2457936	0.9143753	0.02933329	-0.4035325	-0.01479274	-0.1762481	-0.2929175	-0.03478969	 
0.0014907	2457937	0.9143761	0.02933778	-0.4035305	-0.01479251	-0.4560807	-0.2474637	-0.1810819	 
0.0030082	2457938	0.9143767	0.02934406	-0.4035285	-0.01479279	-0.6141635	-0.2360218	-0.3126563	 
0.003041	2457942	0.9143775	0.02937387	-0.4035248	-0.01479186	-0.7054823	-0.1008381	-0.2884727	 
0.0010382	2457947	0.9143806	0.02939729	-0.4035165	-0.01477739	-0.4358124	-0.2207439	0.3408013	 
0.0010755	2457948	0.9143811	0.0293982	-0.4035153	-0.0147736	-0.2553625	-0.1567432	0.3383358	 
0.001094	2457949	0.9143814	0.02939746	-0.4035149	-0.01477023	-0.07388405	-0.06551258	0.3705592	 
0.0021173	2457951	0.9143816	0.0293918	-0.4035151	-0.0147663	0.2801372	0.03143366	0.2962008	 
0.0010295	2457954	0.9143802	0.02937845	-0.4035191	-0.01476671	0.4735622	0.2067857	0.1248372	 
0.0010474	2457955	0.9143797	0.02937336	-0.4035205	-0.01476881	0.6011334	0.1715235	0.01811731	 
0.0010499	2457956	0.9143795	0.02936694	-0.4035212	-0.01477274	0.818985	0.1021282	-0.1071997	 
0.0039739	2457957	0.9143798	0.02935883	-0.4035211	-0.01477827	1.062158	0.01050516	-0.1962178	 
0.0010378	2457961	0.9143825	0.0293338	-0.4035157	-0.01480543	0.600884	-0.1746934	-0.4374149	 
0.0010335	2457962	0.9143831	0.02933324	-0.4035142	-0.0148101	0.2677851	-0.1610215	-0.4491528	 
0.0010371	2457963	0.9143836	0.02933511	-0.4035127	-0.01481393	-0.01406237	-0.1632703	-0.4719204	 
0.0011633	2457964	0.9143841	0.02933804	-0.4035113	-0.01481758	-0.1287974	-0.1548789	-0.501323	 
0.0010313	2457966	0.9143835	0.02934797	-0.4035119	-0.01482163	-0.4775658	0.1363421	-0.3924393	 
0.0010397	2457967	0.9143822	0.02935388	-0.4035143	-0.01482193	-0.5896137	0.282832	-0.2868975	 
0.0014568	2457968	0.9143806	0.02935929	-0.4035177	-0.01482254	-0.5273235	0.4102848	-0.2929225	 
0.0032478	2457969	0.9143785	0.02936428	-0.403522	-0.0148232	-0.4863716	0.5183299	-0.2778337	 
0.0010215	2457973	0.9143716	0.02937389	-0.403537	-0.01482488	-0.0774838	0.3169661	-0.04590004	 
0.0010273	2457974	0.9143705	0.0293743	-0.4035392	-0.01482415	-0.08008054	0.2583225	0.06092229	 
0.0010411	2457975	0.9143701	0.02937459	-0.4035404	-0.01482216	-0.1213856	0.1427432	0.1906395	 
0.0044519	2457976	0.9143701	0.02937418	-0.4035404	-0.01482013	-0.04807677	-0.01170079	0.2221658	 
0.0012136	2457980	0.9143721	0.02937097	-0.4035365	-0.01481151	-0.07940558	-0.1466624	0.287601	 
0.0011345	2457983	0.9143736	0.02937605	-0.4035331	-0.0147971	-0.5390777	-0.1599087	0.4798243	 
0.0010258	2457985	0.9143752	0.02938019	-0.4035298	-0.01478294	-0.5121021	-0.2357337	0.671827	 
0.0010845	2457986	0.914376	0.02938206	-0.4035282	-0.0147748	-0.5446739	-0.2199543	0.7320845	 
0.0042729	2457988	0.9143771	0.02938785	-0.4035258	-0.01475843	-0.6143947	-0.169164	0.641031	 
0.0010116	2457993	0.9143794	0.02939271	-0.4035209	-0.01474213	0.04025379	-0.03892221	0.01946645	 
0.0010517	2457994	0.9143792	0.02939116	-0.4035214	-0.01474413	0.2427513	0.06513919	-0.1309198	 
0.0010732	2457995	0.9143786	0.02938952	-0.4035226	-0.01474677	0.278224	0.1588844	-0.1904798	 
0.0010404	2457996	0.9143779	0.02938852	-0.4035242	-0.01474893	0.1918784	0.1972655	-0.1685443	 
0.0010288	2457997	0.9143773	0.02938796	-0.4035255	-0.01475109	0.1484342	0.1647136	-0.1894815	 
0.0010404	2457998	0.9143769	0.02938781	-0.4035265	-0.01475321	0.1056665	0.1317075	-0.2036446	 
0.0012304	2457999	0.9143763	0.02938877	-0.4035276	-0.0147556	0.006318434	0.1390415	-0.2810934	 
0.0010729	2458001	0.9143753	0.02938958	-0.4035295	-0.01476268	0.1703113	0.1150506	-0.4101925	 
0.0010243	2458002	0.9143749	0.0293887	-0.4035303	-0.01476758	0.3038042	0.1100598	-0.4525194	 
0.0011017	2458003	0.9143745	0.02938684	-0.4035313	-0.01477295	0.4215685	0.1485305	-0.4551255	 
0.0037448	2458004	0.9143738	0.02938441	-0.4035328	-0.01477764	0.448006	0.1905779	-0.3602113	 
0.0019795	2458008	0.9143705	0.02936217	-0.4035412	-0.01479439	0.9448369	0.3303771	0.04584919	 
0.0014562	2458010	0.9143688	0.02934422	-0.4035462	-0.01480032	1.039423	0.3147966	0.0988742	 
0.0010214	2458012	0.9143668	0.02932908	-0.4035517	-0.01480647	0.778538	0.3435642	0.04122781	 
0.0010587	2458013	0.9143659	0.02932429	-0.4035538	-0.01480875	0.5765247	0.2675354	-0.01107638	 
0.0011137	2458015	0.9143655	0.02931846	-0.403555	-0.01481257	0.2995729	0.02711967	-0.08884328	 
0.001001	2458016	0.9143655	0.02931783	-0.4035551	-0.01481337	0.0984799	0.01431786	-0.05278773	 
0.001036	2458017	0.9143655	0.02931795	-0.4035552	-0.01481313	-0.02254268	0.01146899	0.01994191	 
0.001039	2458018	0.9143656	0.02931847	-0.403555	-0.01481223	-0.09159113	-0.02963637	0.0669533	 
0.0010973	2458019	0.9143659	0.02931876	-0.4035542	-0.01481227	-0.0254453	-0.09035807	-0.01953843	 
0.0010266	2458021	0.9143671	0.02932126	-0.4035512	-0.0148141	-0.09868708	-0.2217877	-0.2148525	 
0.0010441	2458022	0.9143683	0.0293235	-0.4035484	-0.01481621	-0.1241964	-0.3279271	-0.3190854	 
0.0011418	2458023	0.9143698	0.02932524	-0.4035448	-0.01481934	-0.02526008	-0.4191349	-0.4012328	 
0.0010233	2458025	0.9143729	0.02933013	-0.4035371	-0.01482417	-0.16175	-0.4635847	-0.3358529	 
0.0010509	2458026	0.9143748	0.02933333	-0.4035326	-0.01482513	-0.265187	-0.5302403	-0.250132	 
0.0047123	2458027	0.9143767	0.0293365	-0.403528	-0.01482618	-0.2591988	-0.5535869	-0.2576884	 
0.0010652	2458032	0.9143803	0.02936319	-0.4035181	-0.01481734	-0.7920648	-0.04718275	0.03534275	 
0.0010418	2458033	0.91438	0.02936971	-0.4035187	-0.0148133	-0.8366253	0.05425133	0.1187757	 
0.0011046	2458034	0.9143794	0.02937625	-0.4035196	-0.01480835	-0.8811625	0.08648062	0.2092934	 
0.0010623	2458035	0.9143788	0.02938358	-0.4035207	-0.0148024	-1.005423	0.1049461	0.2752213	 
0.0029338	2458036	0.914378	0.02939113	-0.4035222	-0.01479554	-1.068153	0.1540496	0.3584972	 
0.0015425	2458039	0.9143751	0.02940644	-0.4035284	-0.01477459	-0.6267845	0.2108565	0.4628128	 
0.0010371	2458041	0.9143739	0.02940846	-0.4035313	-0.01476742	-0.1598925	0.1622808	0.2687873	 
0.0011214	2458042	0.9143732	0.02940812	-0.403533	-0.0147657	-0.04738954	0.2004565	0.1921817	 
0.0010014	2458043	0.9143726	0.02940655	-0.4035345	-0.01476527	0.1345281	0.1716991	0.1173534	 
0.0010232	2458044	0.9143721	0.02940432	-0.4035355	-0.01476633	0.268954	0.1256372	-0.004843029	 
0.0010313	2458045	0.9143718	0.02940097	-0.4035363	-0.01476852	0.4322879	0.1099797	-0.06966393	 
0.0010455	2458046	0.9143716	0.029398	-0.403537	-0.01477072	0.3938562	0.09284557	-0.08731226	 
0.0010237	2458047	0.9143716	0.02939454	-0.4035372	-0.01477366	0.4778267	0.04184918	-0.1420624	 
0.0010433	2458048	0.9143717	0.02939066	-0.4035372	-0.01477712	0.5443072	0.01083024	-0.1753562	 
0.0010215	2458049	0.9143716	0.02938664	-0.4035376	-0.01478067	0.5611198	0.06062252	-0.1772958	 
0.0012708	2458050	0.9143711	0.02938318	-0.4035387	-0.01478394	0.4905361	0.1473303	-0.1727795	 
0.0010102	2458052	0.9143702	0.02937597	-0.4035411	-0.0147909	0.5154667	0.1475299	-0.2111557	 
0.0010436	2458053	0.9143698	0.02937159	-0.4035421	-0.01479499	0.6187564	0.1384407	-0.2148715	 
0.0011221	2458054	0.9143696	0.02936652	-0.4035429	-0.01479889	0.68082	0.1133304	-0.1653203	 
0.0010116	2458056	0.9143706	0.02934905	-0.4035415	-0.01480948	1.275189	-0.1306886	-0.1339576	 
0.0010434	2458057	0.9143717	0.02933781	-0.4035395	-0.01481527	1.393717	-0.2189953	-0.08792908	 
0.0011863	2458058	0.9143728	0.0293278	-0.4035376	-0.01482022	1.233572	-0.2045047	-0.05832389	 
0.0010378	2458060	0.9143744	0.02931301	-0.403535	-0.01482513	0.7229012	-0.1375943	0.1017382	 
0.0010929	2458061	0.9143749	0.02930858	-0.4035341	-0.01482594	0.4843257	-0.1054431	0.1119155	 
0.0010466	2458062	0.9143751	0.02930626	-0.4035338	-0.01482626	0.2494602	-0.03746056	0.07081543	 
0.001013	2458063	0.9143751	0.02930605	-0.4035339	-0.01482622	0.01894955	0.01310112	0.01343202	 
0.0010032	2458064	0.914375	0.02930743	-0.4035339	-0.01482697	-0.1060768	-0.002205987	-0.1365564	 
0.0010623	2458065	0.914375	0.0293094	-0.4035336	-0.01482846	-0.1314151	-0.02714217	-0.238824	 
0.0012746	2458066	0.9143751	0.02931198	-0.4035333	-0.01483054	-0.1657368	-0.03501713	-0.3247819	 
0.0010423	2458068	0.9143754	0.02931723	-0.4035321	-0.01483348	-0.2016639	-0.08788583	-0.2486985	 
0.0010502	2458069	0.9143758	0.02931996	-0.4035308	-0.01483424	-0.2369274	-0.1549181	-0.2010995	 
0.0010984	2458070	0.9143763	0.0293224	-0.4035295	-0.0148349	-0.2121549	-0.1629186	-0.1776095	 
0.001036	2458072	0.9143768	0.02932697	-0.4035282	-0.01483305	-0.2688132	-0.05162488	0.01864824	 
0.0010415	2458073	0.9143769	0.02932831	-0.4035281	-0.01483148	-0.2048673	-0.02391866	0.09806963	 
0.0010678	2458074	0.9143767	0.02932944	-0.4035282	-0.01482947	-0.2032759	0.00988127	0.1529235	 
0.0010254	2458075	0.9143764	0.02933164	-0.403529	-0.01482607	-0.3743033	0.08891707	0.2456888	 
0.0010211	2458076	0.9143757	0.02933449	-0.4035304	-0.01482187	-0.4777058	0.1479843	0.3001027	 
0.0012797	2458077	0.9143751	0.02933794	-0.4035319	-0.0148171	-0.5636365	0.1597816	0.3296174	 
0.0027437	2458078	0.9143743	0.02934184	-0.4035335	-0.01481253	-0.599674	0.167518	0.2905801	 
0.0010025	2458083	0.9143722	0.02936035	-0.4035375	-0.01479709	-0.2257358	-0.05841044	0.0167298	 
0.0010364	2458084	0.9143725	0.0293627	-0.4035366	-0.01479654	-0.2582904	-0.1023166	-0.0513944	 
0.0010375	2458085	0.914373	0.02936504	-0.4035353	-0.01479674	-0.2220592	-0.1578528	-0.1274824	 
0.0010269	2458086	0.9143738	0.02936644	-0.4035335	-0.01479852	-0.05692108	-0.2161644	-0.245785	 
0.0010247	2458087	0.9143745	0.02936728	-0.4035316	-0.01480103	0.03237883	-0.2138088	-0.2944404	 
0.001043	2458088	0.9143752	0.02936842	-0.4035299	-0.01480371	0.009327694	-0.1957085	-0.3243874	 
0.0013255	2458089	0.9143758	0.02937057	-0.4035282	-0.01480612	-0.103895	-0.1971062	-0.3422855	 
0.0010357	2458091	0.914377	0.02937468	-0.403525	-0.01481052	-0.1479566	-0.1563948	-0.2776059	 
0.0010433	2458092	0.9143772	0.0293769	-0.4035246	-0.01481137	-0.1843111	-0.05305021	-0.1850349	 
0.0010907	2458093	0.9143769	0.02937894	-0.4035249	-0.01481079	-0.232457	0.0371676	-0.03184077	 
0.0010586	2458095	0.9143753	0.0293799	-0.4035286	-0.01480862	-0.07187412	0.2977833	0.1369939	 
0.0010378	2458096	0.9143736	0.02937898	-0.4035326	-0.01480621	-0.02689832	0.4775384	0.2937005	 
0.0011717	2458097	0.9143714	0.02937841	-0.4035377	-0.01480234	-0.1295473	0.5903748	0.4278572	 
0.0010072	2458099	0.9143673	0.02937629	-0.4035475	-0.01479357	-0.1250868	0.5540613	0.5242886	 
0.0010623	2458100	0.9143655	0.02937547	-0.403552	-0.01478862	-0.1502205	0.5213503	0.5459788	 
0.0012742	2458101	0.9143637	0.02937452	-0.4035562	-0.01478379	-0.1316706	0.4871029	0.5382963	 
0.0010298	2458103	0.9143615	0.02936948	-0.4035617	-0.01477903	0.2340445	0.2652194	0.2753316	 
0.0010408	2458104	0.9143611	0.02936497	-0.403563	-0.01477955	0.4735607	0.1530531	0.15088	 
0.0012851	2458105	0.9143611	0.02935903	-0.4035634	-0.01478176	0.694181	0.05229067	0.04302944	 
0.0021903	2458107	0.9143627	0.02934338	-0.4035604	-0.01479142	1.056588	-0.2158799	-0.1952747	 
0.0010492	2458109	0.9143645	0.02933087	-0.4035568	-0.01480334	0.7983804	-0.1566058	-0.3703429	 
0.0010411	2458111	0.9143654	0.02932452	-0.403555	-0.01481511	0.4972534	-0.05389792	-0.4868992	 
0.0010346	2458112	0.9143652	0.02932343	-0.4035551	-0.01482023	0.3366523	0.02733816	-0.4671263	 
0.0010809	2458113	0.9143648	0.02932443	-0.4035558	-0.01482348	0.04123172	0.1037314	-0.3696568	 
0.0010729	2458115	0.9143637	0.02932932	-0.4035579	-0.01482685	-0.183502	0.1237928	-0.2681346	 
0.0011625	2458116	0.9143631	0.0293311	-0.4035589	-0.01482786	-0.1369266	0.1262037	-0.1786668	 
0.0010087	2458118	0.9143614	0.02933551	-0.4035627	-0.01482575	-0.3218435	0.2403454	0.102885	 
0.0010503	2458119	0.9143607	0.02933804	-0.4035642	-0.01482322	-0.3713074	0.1742668	0.145815	 
0.0010426	2458120	0.9143603	0.02934049	-0.403565	-0.01482085	-0.3552063	0.08899339	0.1315009	 
0.0013605	2458121	0.9143601	0.02934325	-0.4035653	-0.01481861	-0.3775145	0.02981701	0.1038526	 
0.0010415	2458123	0.9143602	0.02934933	-0.4035648	-0.01481408	-0.369242	-0.07099715	0.06586368	 
0.0012224	2458124	0.9143605	0.02935099	-0.4035642	-0.01481274	-0.2257439	-0.06798882	0.05959908	 
0.0015553	2458128	0.9143597	0.02935109	-0.4035661	-0.0148081	0.01072069	0.01973704	0.176348	 
0.0032908	2458129	0.91436	0.02935012	-0.4035655	-0.01480754	0.07458079	-0.07374037	0.0985924	 
0.0010914	2458133	0.9143649	0.02934642	-0.4035545	-0.01480867	0.1062523	-0.4627326	-0.08099069	 
0.0010317	2458134	0.9143667	0.02934695	-0.4035505	-0.01480975	0.005794562	-0.4761642	-0.1425658	 
0.0010448	2458135	0.9143686	0.02934815	-0.4035459	-0.01481122	-0.04101758	-0.5500893	-0.2128818	 
0.0010655	2458136	0.914371	0.02934999	-0.4035405	-0.01481282	-0.0980351	-0.6456727	-0.2555675	 
0.0010033	2458137	0.9143734	0.02935215	-0.4035347	-0.01481478	-0.112799	-0.6805724	-0.3078564	 
0.0010743	2458138	0.9143756	0.02935482	-0.4035295	-0.01481582	-0.2064513	-0.6267093	-0.2363183	 
0.0010692	2458139	0.9143775	0.02935777	-0.403525	-0.0148166	-0.2496874	-0.5348408	-0.2208384	 
0.0010459	2458140	0.914379	0.0293606	-0.4035214	-0.01481718	-0.2469008	-0.4379092	-0.1937956	 
0.0010127	2458141	0.9143801	0.02936311	-0.4035186	-0.01481766	-0.2232179	-0.3283745	-0.1664634	 
0.0010116	2458143	0.9143807	0.02936972	-0.403517	-0.01481437	-0.4435022	-0.03679629	0.0763578	 
0.00109	2458144	0.9143804	0.02937302	-0.4035174	-0.01481106	-0.4806143	0.03692397	0.1877402	 
0.0010747	2458145	0.91438	0.02937506	-0.4035183	-0.01480854	-0.3196754	0.09688344	0.1647303	 
0.0010233	2458146	0.9143794	0.02937602	-0.4035198	-0.01480659	-0.1876835	0.1727186	0.1574764	 
0.0010295	2458147	0.9143785	0.02937578	-0.4035217	-0.01480508	-0.04889556	0.2244075	0.1673827	 
0.0010484	2458148	0.9143778	0.02937452	-0.4035235	-0.01480422	0.08281168	0.2075139	0.1469422	 
0.0010546	2458149	0.9143775	0.02937154	-0.4035243	-0.01480463	0.3163987	0.1072053	0.09364135	 
0.0010459	2458150	0.9143776	0.02936791	-0.4035243	-0.01480516	0.3889593	0.002068711	0.1082673	 
0.0010375	2458151	0.914378	0.02936361	-0.4035237	-0.01480583	0.4641497	-0.06774331	0.1213202	 
0.0011286	2458152	0.9143788	0.02935915	-0.4035224	-0.01480594	0.4586102	-0.1649012	0.1840396	 
0.0010317	2458153	0.9143798	0.02935395	-0.4035204	-0.01480567	0.5166414	-0.231958	0.2535094	 
0.0010258	2458155	0.9143807	0.02934598	-0.4035193	-0.01479529	-0.01945761	-0.00419445	0.854762	 
0.0010017	2458156	0.9143803	0.02934574	-0.4035208	-0.01478515	-0.4299581	0.136089	1.033857	 
0.001051	2458157	0.9143794	0.02934676	-0.4035229	-0.01477432	-0.5895972	0.2178461	1.049862	 
0.0010466	2458158	0.9143782	0.02934967	-0.4035258	-0.01476301	-0.802495	0.2996213	1.015916	 
0.001032	2458159	0.9143767	0.02935403	-0.4035294	-0.01475228	-0.9262643	0.392347	0.8950557	 
0.0015506	2458160	0.914375	0.02935911	-0.4035333	-0.01474279	-0.9436077	0.4193968	0.7385606	 
0.0017705	2458162	0.9143724	0.02936719	-0.403539	-0.01473115	-0.5807186	0.2833961	0.3057073	 
0.0010029	2458164	0.9143708	0.02937247	-0.4035424	-0.01472656	-0.3703877	0.1660246	0.0639929	 
0.0010667	2458165	0.9143703	0.02937532	-0.4035434	-0.01472575	-0.3259552	0.1156445	-0.04194288	 
0.00107	2458166	0.9143699	0.0293779	-0.4035441	-0.01472609	-0.2463608	0.08884934	-0.1475734	 
0.0011024	2458167	0.9143693	0.02938006	-0.403545	-0.01472747	-0.1595589	0.116879	-0.2319377	 
0.0010196	2458169	0.9143679	0.02938431	-0.4035477	-0.01473395	-0.01323949	0.1689849	-0.4811595	 
0.0010433	2458170	0.9143674	0.02938625	-0.4035486	-0.01473955	0.05033085	0.1255212	-0.6474602	 
0.0013668	2458172	0.9143666	0.02939009	-0.4035497	-0.01475238	0.07464229	0.08835641	-0.7324764	 
0.0015149	2458174	0.9143663	0.02939115	-0.4035496	-0.01476715	0.369914	0.001643006	-0.79552	 
0.0010335	2458177	0.9143668	0.02938866	-0.403548	-0.01478795	0.3173151	-0.06063031	-0.5006822	 
0.0010211	2458178	0.9143676	0.02938777	-0.4035462	-0.01479184	0.2668372	-0.2029325	-0.3561411	 
0.0010663	2458179	0.9143689	0.02938611	-0.4035433	-0.01479454	0.2968063	-0.3376812	-0.2053953	 
0.0010706	2458180	0.9143704	0.02938392	-0.4035398	-0.01479588	0.2901648	-0.4118848	-0.04679401	 
0.0010758	2458181	0.9143721	0.02938192	-0.4035361	-0.01479496	0.171654	-0.4447972	0.1732446	 
0.0011363	2458182	0.9143739	0.0293805	-0.4035322	-0.01479225	0.03525774	-0.4814031	0.3253162	 
0.0013143	2458183	0.9143759	0.02938042	-0.403528	-0.01478888	-0.1288309	-0.5218942	0.3315267	 
0.0016068	2458184	0.9143777	0.02938221	-0.4035239	-0.01478501	-0.3392095	-0.513543	0.2995204	 
0.0013628	2458185	0.9143794	0.02938461	-0.4035201	-0.01478022	-0.4428925	-0.4703948	0.3655979	 
0.0010601	2458188	0.9143831	0.02938903	-0.4035117	-0.01476993	-0.1485308	-0.2327998	0.16425	 
0.0010171	2458189	0.9143834	0.02938929	-0.4035112	-0.01476863	-0.08190025	-0.07527841	0.1176871	 
0.0010156	2458190	0.9143832	0.02938903	-0.4035115	-0.01476892	0.03766245	0.03923498	-0.01680056	 
0.0012056	2458191	0.9143829	0.02938775	-0.4035122	-0.01477066	0.203444	0.0943806	-0.1165598	 
0.0010371	2458193	0.9143819	0.02938381	-0.4035146	-0.01477555	0.2804297	0.1740755	-0.1221091	 
0.0010229	2458194	0.9143814	0.02938179	-0.4035158	-0.01477719	0.2724338	0.1522464	-0.07221541	 
0.0043276	2458195	0.914381	0.02937973	-0.4035167	-0.01477847	0.2616542	0.1134941	-0.03511197	 
0.0010215	2458200	0.9143781	0.02937089	-0.4035237	-0.0147859	0.3172486	0.216158	-0.1408476	 
0.001047	2458201	0.914377	0.0293695	-0.4035262	-0.01478753	0.2046336	0.3054047	-0.09685125	 
0.0011403	2458202	0.9143755	0.02936822	-0.4035297	-0.01478903	0.1845735	0.4220361	-0.08453636	 
0.0010247	2458203	0.9143736	0.02936669	-0.4035341	-0.01479026	0.1953634	0.5291208	-0.04568823	 
0.0010339	2458204	0.9143714	0.02936619	-0.4035392	-0.0147904	0.04145583	0.6162052	0.02154646	 
0.0010418	2458205	0.9143689	0.02936718	-0.4035448	-0.01478853	-0.1998262	0.6740735	0.1582386	 
0.0010339	2458206	0.9143664	0.02936971	-0.4035505	-0.01478536	-0.4122977	0.6624355	0.2208979	 
0.0010171	2458207	0.9143641	0.02937322	-0.4035554	-0.01478176	-0.5281861	0.5809437	0.2186004	 
0.0010436	2458208	0.9143623	0.0293764	-0.4035595	-0.01477888	-0.4604317	0.4733865	0.1592541	 
0.0010292	2458209	0.9143607	0.02937985	-0.4035629	-0.01477621	-0.477042	0.4005769	0.1233556	 
0.0010834	2458210	0.9143593	0.02938281	-0.4035658	-0.01477429	-0.391256	0.3435608	0.06920756	 
0.0010061	2458211	0.9143585	0.02938524	-0.4035676	-0.01477311	-0.3026026	0.2068033	0.01545061	 
0.001016	2458212	0.9143584	0.02938629	-0.4035678	-0.01477381	-0.07505214	0.0251431	-0.11713	 
0.0010408	2458213	0.9143588	0.02938584	-0.4035668	-0.01477578	0.1358058	-0.1120286	-0.1807338	 
0.0013507	2458214	0.9143597	0.02938372	-0.4035649	-0.01477774	0.3053339	-0.2190853	-0.107791	 
0.0033787	2458215	0.9143609	0.02938133	-0.4035622	-0.01477904	0.3070647	-0.3218205	-0.03179087	 
0.0010419	2458219	0.9143673	0.02936577	-0.4035487	-0.0147874	0.4879697	-0.3093026	-0.05844837	 
0.001043	2458220	0.9143684	0.02936184	-0.4035462	-0.01478977	0.5080701	-0.2835637	-0.0705255	 
0.0018266	2458221	0.9143694	0.0293586	-0.403544	-0.01479239	0.4492245	-0.2513806	-0.1252351	 
0.0010634	2458224	0.9143706	0.02935519	-0.4035416	-0.01479496	-0.02311375	-0.02602943	0.01369692	 
0.0012005	2458226	0.9143704	0.0293578	-0.4035418	-0.01479394	-0.1871563	0.0247345	-0.02699652	 
0.001028	2458228	0.9143699	0.02936305	-0.4035424	-0.01479495	-0.2122101	0.01158	-0.2193394	 
0.0010185	2458229	0.9143701	0.02936536	-0.4035418	-0.01479734	-0.1246405	-0.06241095	-0.3438604	 
0.0010958	2458230	0.9143704	0.0293669	-0.403541	-0.01480026	-0.0232389	-0.08231971	-0.3641559	 
0.0010156	2458231	0.9143704	0.02936925	-0.4035408	-0.0148026	-0.1320404	-0.02650691	-0.3415471	 
0.0010295	2458232	0.9143699	0.02937356	-0.4035415	-0.01480407	-0.3710866	0.09568489	-0.3374649	 
0.0010083	2458233	0.914369	0.02937892	-0.403543	-0.01480506	-0.5002576	0.1869217	-0.3332995	 
